latitude,longitude,frp,daynight,datetime
18.01776,78.07708,7.67,D,2026-05-16 08:13:00
18.01865,80.6811,4.9,D,2026-05-16 08:13:00
18.03765,75.03938,8.35,D,2026-05-16 08:13:00
18.04156,79.69011,2.3,D,2026-05-16 08:13:00
18.04198,79.84802,2.89,D,2026-05-16 08:13:00
18.04539,78.08772,8.0,D,2026-05-16 08:13:00
18.05351,78.14345,9.87,D,2026-05-16 08:13:00
18.05642,79.1333,3.92,D,2026-05-16 08:13:00
18.05909,78.98793,4.23,D,2026-05-16 08:13:00
18.06086,79.95758,1.99,D,2026-05-16 08:13:00
18.06197,78.98346,3.62,D,2026-05-16 08:13:00
18.06278,78.06596,20.04,D,2026-05-16 08:13:00
18.07187,80.68275,4.83,D,2026-05-16 08:13:00
18.07354,78.16311,17.41,D,2026-05-16 08:13:00
18.074,78.04899,9.36,D,2026-05-16 08:13:00
18.07729,79.7151,3.91,D,2026-05-16 08:13:00
18.07734,78.04845,5.38,D,2026-05-16 08:13:00
18.08567,78.0585,6.23,D,2026-05-16 08:13:00
18.086,79.75223,5.47,D,2026-05-16 08:13:00
18.08658,79.75642,5.47,D,2026-05-16 08:13:00
18.08769,79.96656,3.9,D,2026-05-16 08:13:00
18.08981,79.96711,7.42,D,2026-05-16 08:13:00
18.10011,80.71381,7.66,D,2026-05-16 08:13:00
18.10063,82.85543,3.45,D,2026-05-16 08:13:00
18.10193,78.19289,5.46,D,2026-05-16 08:13:00
18.10219,78.12424,8.99,D,2026-05-16 08:13:00
18.10411,78.20779,5.86,D,2026-05-16 08:13:00
18.10475,78.18862,11.55,D,2026-05-16 08:13:00
18.10529,78.19235,8.46,D,2026-05-16 08:13:00
18.10747,78.20727,11.7,D,2026-05-16 08:13:00
18.10802,78.21099,11.7,D,2026-05-16 08:13:00
18.10819,78.16517,9.2,D,2026-05-16 08:13:00
18.11192,78.21418,3.39,D,2026-05-16 08:13:00
18.11209,78.16837,7.58,D,2026-05-16 08:13:00
18.11301,78.22165,7.71,D,2026-05-16 08:13:00
18.11427,79.33289,3.37,D,2026-05-16 08:13:00
18.11607,79.32021,3.66,D,2026-05-16 08:13:00
18.11703,78.01554,9.22,D,2026-05-16 08:13:00
18.11799,82.85646,2.2,D,2026-05-16 08:13:00
18.12066,78.10986,20.51,D,2026-05-16 08:13:00
18.12242,79.44353,3.92,D,2026-05-16 08:13:00
18.12253,79.4475,6.73,D,2026-05-16 08:13:00
18.12299,79.44762,3.92,D,2026-05-16 08:13:00
18.1281,80.14237,4.81,D,2026-05-16 08:13:00
18.12871,78.02503,17.08,D,2026-05-16 08:13:00
18.139,79.51202,3.23,D,2026-05-16 08:13:00
18.16197,79.73267,3.46,D,2026-05-16 08:13:00
18.16234,79.65594,2.4,D,2026-05-16 08:13:00
18.16284,79.73215,3.55,D,2026-05-16 08:13:00
18.17393,79.55708,5.51,D,2026-05-16 08:13:00
18.17612,77.8242,12.99,D,2026-05-16 08:13:00
18.18678,77.7811,9.03,D,2026-05-16 08:13:00
18.19142,77.47354,3.21,D,2026-05-16 08:13:00
18.19851,79.03525,7.28,D,2026-05-16 08:13:00
18.19896,78.00188,16.47,D,2026-05-16 08:13:00
18.2016,79.10752,4.74,D,2026-05-16 08:13:00
18.21173,79.02915,5.6,D,2026-05-16 08:13:00
18.21247,80.54877,1.9,D,2026-05-16 08:13:00
18.223,82.63821,3.65,D,2026-05-16 08:13:00
18.22402,82.63822,3.11,D,2026-05-16 08:13:00
18.22449,78.99496,7.21,D,2026-05-16 08:13:00
18.22905,79.0023,4.41,D,2026-05-16 08:13:00
18.23156,80.55069,16.25,D,2026-05-16 08:13:00
18.24502,78.43505,5.28,D,2026-05-16 08:13:00
18.24514,77.99865,7.73,D,2026-05-16 08:13:00
18.24782,77.71511,9.79,D,2026-05-16 08:13:00
18.25007,79.0758,4.12,D,2026-05-16 08:13:00
18.26592,79.82879,2.52,D,2026-05-16 08:13:00
18.26669,83.95606,1.42,D,2026-05-16 08:13:00
18.27051,83.36834,3.18,D,2026-05-16 08:13:00
18.27127,83.95547,5.05,D,2026-05-16 08:13:00
18.27138,83.95411,5.59,D,2026-05-16 08:13:00
18.28477,78.68687,7.99,D,2026-05-16 08:13:00
18.29697,77.81632,9.92,D,2026-05-16 08:13:00
18.29867,73.53603,2.5,D,2026-05-16 08:13:00
18.30408,77.86427,14.35,D,2026-05-16 08:13:00
18.30742,77.86373,17.65,D,2026-05-16 08:13:00
18.31771,79.01675,11.29,D,2026-05-16 08:13:00
18.32187,77.86897,6.95,D,2026-05-16 08:13:00
18.32704,79.36734,3.74,D,2026-05-16 08:13:00
18.32762,79.36742,5.56,D,2026-05-16 08:13:00
18.33392,79.38724,3.72,D,2026-05-16 08:13:00
18.33742,79.38671,3.72,D,2026-05-16 08:13:00
18.33967,77.9073,5.73,D,2026-05-16 08:13:00
18.34497,77.96698,3.41,D,2026-05-16 08:13:00
18.34565,78.14616,3.4,D,2026-05-16 08:13:00
18.34933,78.52815,5.32,D,2026-05-16 08:13:00
18.35433,79.50971,3.14,D,2026-05-16 08:13:00
18.35435,82.08803,5.01,D,2026-05-16 08:13:00
18.35514,82.19061,3.69,D,2026-05-16 08:13:00
18.35956,77.78693,7.92,D,2026-05-16 08:13:00
18.36592,78.47478,7.35,D,2026-05-16 08:13:00
18.37223,78.25695,12.87,D,2026-05-16 08:13:00
18.37238,79.5365,1.98,D,2026-05-16 08:13:00
18.38557,78.24684,6.71,D,2026-05-16 08:13:00
18.38611,78.25061,6.71,D,2026-05-16 08:13:00
18.43647,79.4552,17.53,D,2026-05-16 08:13:00
18.43998,79.45466,17.53,D,2026-05-16 08:13:00
18.44044,79.37637,2.2,D,2026-05-16 08:13:00
18.45142,78.48839,3.94,D,2026-05-16 08:13:00
18.45427,78.48405,3.94,D,2026-05-16 08:13:00
18.4592,79.61659,9.96,D,2026-05-16 08:13:00
18.45974,79.36089,4.28,D,2026-05-16 08:13:00
18.4605,78.4792,8.22,D,2026-05-16 08:13:00
18.46134,82.4461,2.92,D,2026-05-16 08:13:00
18.46324,79.36034,4.28,D,2026-05-16 08:13:00
18.46539,79.53213,3.06,D,2026-05-16 08:13:00
18.46891,79.53159,2.39,D,2026-05-16 08:13:00
18.47514,79.29207,4.49,D,2026-05-16 08:13:00
18.47863,79.29154,5.42,D,2026-05-16 08:13:00
18.4956,79.62109,8.93,D,2026-05-16 08:13:00
18.49913,79.62055,8.93,D,2026-05-16 08:13:00
18.5161,80.40595,9.06,D,2026-05-16 08:13:00
18.54811,79.37698,9.47,D,2026-05-16 08:13:00
18.55099,78.59835,6.29,D,2026-05-16 08:13:00
18.55898,79.14742,4.09,D,2026-05-16 08:13:00
18.56262,79.09772,9.07,D,2026-05-16 08:13:00
18.56653,78.4158,7.74,D,2026-05-16 08:13:00
18.56896,78.75008,8.17,D,2026-05-16 08:13:00
18.58855,78.03779,10.22,D,2026-05-16 08:13:00
18.59226,78.08695,6.54,D,2026-05-16 08:13:00
18.59561,78.49715,5.7,D,2026-05-16 08:13:00
18.59562,78.08642,8.6,D,2026-05-16 08:13:00
18.61347,78.23357,8.02,D,2026-05-16 08:13:00
18.62374,83.83132,3.59,D,2026-05-16 08:13:00
18.6319,78.38583,7.23,D,2026-05-16 08:13:00
18.63398,78.73981,6.68,D,2026-05-16 08:13:00
18.6374,78.7393,10.44,D,2026-05-16 08:13:00
18.66121,79.31004,2.21,D,2026-05-16 08:13:00
18.67666,78.72534,13.13,D,2026-05-16 08:13:00
18.67795,84.17717,3.24,D,2026-05-16 08:13:00
18.68106,78.75657,15.51,D,2026-05-16 08:13:00
18.68285,77.84791,12.01,D,2026-05-16 08:13:00
18.68316,78.40504,10.8,D,2026-05-16 08:13:00
18.68449,78.75604,11.25,D,2026-05-16 08:13:00
18.68498,73.04211,9.35,D,2026-05-16 08:13:00
18.69178,84.17392,5.42,D,2026-05-16 08:13:00
18.69232,73.04072,4.89,D,2026-05-16 08:13:00
18.69646,84.17348,5.42,D,2026-05-16 08:13:00
18.70311,78.51933,8.78,D,2026-05-16 08:13:00
18.71142,77.7864,12.19,D,2026-05-16 08:13:00
18.71772,79.53752,4.52,D,2026-05-16 08:13:00
18.72125,79.53697,5.45,D,2026-05-16 08:13:00
18.72334,83.65448,3.44,D,2026-05-16 08:13:00
18.72888,78.09254,4.48,D,2026-05-16 08:13:00
18.72964,83.78639,5.51,D,2026-05-16 08:13:00
18.74518,78.22863,8.98,D,2026-05-16 08:13:00
18.74539,78.81466,7.21,D,2026-05-16 08:13:00
18.7473,78.92729,5.03,D,2026-05-16 08:13:00
18.74827,78.81021,11.13,D,2026-05-16 08:13:00
18.75105,78.63432,10.33,D,2026-05-16 08:13:00
18.75161,78.63819,10.33,D,2026-05-16 08:13:00
18.78311,78.13385,6.97,D,2026-05-16 08:13:00
18.78427,78.11827,6.84,D,2026-05-16 08:13:00
18.8006,78.08084,11.56,D,2026-05-16 08:13:00
18.80806,78.03737,9.93,D,2026-05-16 08:13:00
18.81494,78.13241,13.94,D,2026-05-16 08:13:00
18.81811,78.30244,10.14,D,2026-05-16 08:13:00
18.8278,78.2697,11.0,D,2026-05-16 08:13:00
18.8736,78.01537,11.25,D,2026-05-16 08:13:00
18.88274,78.48398,6.29,D,2026-05-16 08:13:00
18.88659,78.36559,14.57,D,2026-05-16 08:13:00
18.88918,78.43185,8.9,D,2026-05-16 08:13:00
18.94281,79.47546,4.11,D,2026-05-16 08:13:00
18.95608,78.82741,5.5,D,2026-05-16 08:13:00
18.95952,78.82688,4.99,D,2026-05-16 08:13:00
18.97202,78.86536,16.72,D,2026-05-16 08:13:00
18.97955,79.43213,3.72,D,2026-05-16 08:13:00
18.97993,79.43154,3.41,D,2026-05-16 08:13:00
18.98012,79.4363,9.27,D,2026-05-16 08:13:00
18.98051,79.43571,5.95,D,2026-05-16 08:13:00
18.98182,79.44881,6.21,D,2026-05-16 08:13:00
18.98227,79.4482,3.7,D,2026-05-16 08:13:00
18.98251,79.42741,3.72,D,2026-05-16 08:13:00
18.98308,79.43159,3.72,D,2026-05-16 08:13:00
18.98535,79.44827,6.21,D,2026-05-16 08:13:00
18.9858,79.44766,3.7,D,2026-05-16 08:13:00
18.98831,79.44356,4.17,D,2026-05-16 08:13:00
18.99184,79.44301,4.17,D,2026-05-16 08:13:00
19.02452,78.69624,7.12,D,2026-05-16 08:13:00
19.03685,79.86537,6.39,D,2026-05-16 08:13:00
19.0379,79.8661,8.37,D,2026-05-16 08:13:00
19.04045,79.86485,5.58,D,2026-05-16 08:13:00
19.05741,77.93538,10.84,D,2026-05-16 08:13:00
19.06194,79.85362,8.39,D,2026-05-16 08:13:00
19.08092,73.29432,8.38,D,2026-05-16 08:13:00
19.08471,77.9809,11.62,D,2026-05-16 08:13:00
19.09308,77.99108,15.83,D,2026-05-16 08:13:00
19.10329,82.16812,1.39,D,2026-05-16 08:13:00
19.12315,79.65974,6.26,D,2026-05-16 08:13:00
19.13116,78.29921,6.95,D,2026-05-16 08:13:00
19.13136,75.75191,10.49,D,2026-05-16 08:13:00
19.13938,79.60149,9.07,D,2026-05-16 08:13:00
19.15091,77.95148,13.25,D,2026-05-16 08:13:00
19.15098,79.11556,4.44,D,2026-05-16 08:13:00
19.15189,79.11574,6.22,D,2026-05-16 08:13:00
19.15427,77.95093,13.25,D,2026-05-16 08:13:00
19.15446,79.11501,4.44,D,2026-05-16 08:13:00
19.15504,79.11908,4.44,D,2026-05-16 08:13:00
19.15537,79.1152,6.22,D,2026-05-16 08:13:00
19.18166,78.30743,10.73,D,2026-05-16 08:13:00
19.18744,74.20198,5.32,D,2026-05-16 08:13:00
19.19235,81.15977,7.02,D,2026-05-16 08:13:00
19.22143,80.95019,2.88,D,2026-05-16 08:13:00
19.22426,78.21853,14.63,D,2026-05-16 08:13:00
19.23292,73.30363,6.41,D,2026-05-16 08:13:00
19.24692,78.17953,11.6,D,2026-05-16 08:13:00
19.25218,83.68863,3.83,D,2026-05-16 08:13:00
19.26033,81.03959,5.43,D,2026-05-16 08:13:00
19.27981,81.96597,4.74,D,2026-05-16 08:13:00
19.33761,73.9324,11.49,D,2026-05-16 08:13:00
19.33822,83.31953,4.06,D,2026-05-16 08:13:00
19.34071,83.30252,5.33,D,2026-05-16 08:13:00
19.34251,83.27988,5.39,D,2026-05-16 08:13:00
19.36457,83.31334,5.51,D,2026-05-16 08:13:00
19.37013,71.35616,3.8,D,2026-05-16 08:13:00
19.37376,77.51723,5.68,D,2026-05-16 08:13:00
19.39615,83.52348,3.89,D,2026-05-16 08:13:00
19.41151,80.72861,8.36,D,2026-05-16 08:13:00
19.42949,73.42928,4.0,D,2026-05-16 08:13:00
19.43011,81.02448,52.83,D,2026-05-16 08:13:00
19.50566,82.6559,6.86,D,2026-05-16 08:13:00
19.50681,82.65538,6.88,D,2026-05-16 08:13:00
19.52244,80.81329,3.09,D,2026-05-16 08:13:00
19.61696,82.93024,25.33,D,2026-05-16 08:13:00
19.61784,84.04916,4.79,D,2026-05-16 08:13:00
19.64894,83.98942,6.09,D,2026-05-16 08:13:00
19.66214,84.00001,3.22,D,2026-05-16 08:13:00
19.66414,83.99792,3.31,D,2026-05-16 08:13:00
19.68335,79.64217,6.16,D,2026-05-16 08:13:00
19.69307,80.91166,6.61,D,2026-05-16 08:13:00
19.69583,84.13385,18.76,D,2026-05-16 08:13:00
19.70293,83.65565,3.68,D,2026-05-16 08:13:00
19.7085,79.61181,3.77,D,2026-05-16 08:13:00
19.70969,83.63422,7.37,D,2026-05-16 08:13:00
19.71208,79.61126,3.77,D,2026-05-16 08:13:00
19.71267,79.61558,7.53,D,2026-05-16 08:13:00
19.71496,83.92262,8.45,D,2026-05-16 08:13:00
19.71971,84.13357,8.81,D,2026-05-16 08:13:00
19.73639,73.33841,4.9,D,2026-05-16 08:13:00
19.73664,84.11397,5.44,D,2026-05-16 08:13:00
19.73834,79.64276,4.96,D,2026-05-16 08:13:00
19.75881,78.15645,13.66,D,2026-05-16 08:13:00
19.78352,79.7216,10.34,D,2026-05-16 08:13:00
19.78922,84.01655,11.44,D,2026-05-16 08:13:00
19.81267,79.58395,8.82,D,2026-05-16 08:13:00
19.85362,83.84548,2.8,D,2026-05-16 08:13:00
19.85509,83.84695,7.66,D,2026-05-16 08:13:00
19.90749,80.46597,6.53,D,2026-05-16 08:13:00
19.91699,83.46346,6.42,D,2026-05-16 08:13:00
19.91804,83.46481,3.11,D,2026-05-16 08:13:00
19.92509,79.92353,7.63,D,2026-05-16 08:13:00
19.93854,79.58412,8.28,D,2026-05-16 08:13:00
19.94213,79.58358,7.64,D,2026-05-16 08:13:00
19.96183,79.67398,1.91,D,2026-05-16 08:13:00
19.96524,83.27806,3.17,D,2026-05-16 08:13:00
20.00721,79.6459,7.06,D,2026-05-16 08:13:00
20.02642,78.99488,11.62,D,2026-05-16 08:13:00
20.02699,79.30959,6.57,D,2026-05-16 08:13:00
20.03054,79.30907,6.57,D,2026-05-16 08:13:00
20.08005,79.2287,11.23,D,2026-05-16 08:13:00
20.08584,79.76441,7.24,D,2026-05-16 08:13:00
20.09636,80.26415,6.87,D,2026-05-16 08:13:00
20.09834,80.69288,1.89,D,2026-05-16 08:13:00
20.23907,79.9686,8.28,D,2026-05-16 08:13:00
20.27856,73.56882,3.97,D,2026-05-16 08:13:00
20.29484,78.19827,15.18,D,2026-05-16 08:13:00
20.29997,78.1855,11.52,D,2026-05-16 08:13:00
20.31945,79.56669,6.39,D,2026-05-16 08:13:00
20.33214,79.5246,10.66,D,2026-05-16 08:13:00
20.33573,79.52403,4.39,D,2026-05-16 08:13:00
20.3407,78.0086,16.66,D,2026-05-16 08:13:00
20.34854,79.97568,0.84,D,2026-05-16 08:13:00
20.413,76.10682,6.54,D,2026-05-16 08:13:00
20.42651,80.20725,10.43,D,2026-05-16 08:13:00
20.46103,83.59534,2.32,D,2026-05-16 08:13:00
20.46174,83.59814,2.66,D,2026-05-16 08:13:00
20.48346,80.19588,7.13,D,2026-05-16 08:13:00
20.48407,80.20058,8.01,D,2026-05-16 08:13:00
20.48607,80.19855,10.92,D,2026-05-16 08:13:00
20.50139,80.2173,6.99,D,2026-05-16 08:13:00
20.53586,76.51379,3.58,D,2026-05-16 08:13:00
20.62115,80.22548,8.05,D,2026-05-16 08:13:00
20.64851,79.75159,12.52,D,2026-05-16 08:13:00
20.75164,81.83411,7.91,D,2026-05-16 08:13:00
20.75727,81.50989,8.29,D,2026-05-16 08:13:00
20.76102,81.50993,9.26,D,2026-05-16 08:13:00
20.76239,85.29897,5.48,D,2026-05-16 08:13:00
20.7789,78.51561,16.66,D,2026-05-16 08:13:00
20.78622,85.26459,2.78,D,2026-05-16 08:13:00
20.80397,79.97686,4.94,D,2026-05-16 08:13:00
20.88088,79.85502,7.03,D,2026-05-16 08:13:00
20.94321,81.96141,14.97,D,2026-05-16 08:13:00
20.94368,81.96542,16.37,D,2026-05-16 08:13:00
20.94737,81.96085,14.97,D,2026-05-16 08:13:00
20.94785,81.96487,16.37,D,2026-05-16 08:13:00
20.94939,85.06226,4.58,D,2026-05-16 08:13:00
20.95701,85.00935,2.32,D,2026-05-16 08:13:00
20.95733,85.01252,2.32,D,2026-05-16 08:13:00
20.96244,85.16709,3.58,D,2026-05-16 08:13:00
20.96274,85.1875,5.55,D,2026-05-16 08:13:00
20.9631,85.19085,5.37,D,2026-05-16 08:13:00
20.96437,85.18652,3.07,D,2026-05-16 08:13:00
20.96469,85.1898,4.71,D,2026-05-16 08:13:00
20.96549,86.00572,4.42,D,2026-05-16 08:13:00
20.96582,85.16753,3.64,D,2026-05-16 08:13:00
20.96584,86.00941,4.42,D,2026-05-16 08:13:00
20.9662,86.01311,4.85,D,2026-05-16 08:13:00
20.96631,85.15372,3.68,D,2026-05-16 08:13:00
20.96655,86.01679,4.85,D,2026-05-16 08:13:00
20.96823,85.17301,6.26,D,2026-05-16 08:13:00
20.96855,85.17622,4.59,D,2026-05-16 08:13:00
20.97145,85.1532,5.41,D,2026-05-16 08:13:00
20.97177,85.15643,4.9,D,2026-05-16 08:13:00
20.9737,85.17572,2.26,D,2026-05-16 08:13:00
21.01706,80.52599,4.97,D,2026-05-16 08:13:00
21.12815,82.94041,3.42,D,2026-05-16 08:13:00
21.12951,83.6506,9.33,D,2026-05-16 08:13:00
21.18516,82.90119,5.6,D,2026-05-16 08:13:00
21.24837,79.20887,11.47,D,2026-05-16 08:13:00
21.26878,79.61506,7.74,D,2026-05-16 08:13:00
21.26911,79.61713,7.87,D,2026-05-16 08:13:00
21.50275,81.95427,10.25,D,2026-05-16 08:13:00
21.52245,85.478,2.84,D,2026-05-16 08:13:00
21.52329,85.4806,3.15,D,2026-05-16 08:13:00
21.54299,85.30711,2.0,D,2026-05-16 08:13:00
21.56029,85.32177,4.87,D,2026-05-16 08:13:00
21.56059,85.32475,13.45,D,2026-05-16 08:13:00
21.59016,81.89441,9.98,D,2026-05-16 08:13:00
21.6603,85.21259,1.21,D,2026-05-16 08:13:00
21.67806,84.03986,5.47,D,2026-05-16 08:13:00
21.74442,83.842,4.86,D,2026-05-16 08:13:00
21.74501,83.84748,4.86,D,2026-05-16 08:13:00
21.74911,83.97485,12.47,D,2026-05-16 08:13:00
21.74918,83.84148,4.86,D,2026-05-16 08:13:00
21.74978,83.84698,4.86,D,2026-05-16 08:13:00
21.75268,82.99714,4.75,D,2026-05-16 08:13:00
21.7593,83.84589,8.57,D,2026-05-16 08:13:00
21.77383,84.16,3.6,D,2026-05-16 08:13:00
21.82267,83.8922,5.34,D,2026-05-16 08:13:00
21.82325,83.89771,5.34,D,2026-05-16 08:13:00
20.74535,73.5249,6.86,D,2026-05-16 08:16:00
20.76134,73.61983,4.86,D,2026-05-16 08:16:00
20.76276,73.64961,10.52,D,2026-05-16 08:16:00
20.82248,75.84211,10.31,D,2026-05-16 08:16:00
20.82578,75.84152,10.31,D,2026-05-16 08:16:00
20.84288,75.51952,12.11,D,2026-05-16 08:16:00
20.86906,73.52768,7.28,D,2026-05-16 08:16:00
20.89939,75.90372,7.06,D,2026-05-16 08:16:00
21.16934,72.76089,10.62,D,2026-05-16 08:16:00
21.29231,76.63973,7.36,D,2026-05-16 08:16:00
21.29507,76.63548,7.53,D,2026-05-16 08:16:00
21.38245,76.78809,8.18,D,2026-05-16 08:16:00
21.3869,78.38486,16.32,D,2026-05-16 08:16:00
21.42391,77.98286,11.02,D,2026-05-16 08:16:00
21.43196,76.78376,13.33,D,2026-05-16 08:16:00
21.58061,77.08083,4.78,D,2026-05-16 08:16:00
21.59323,77.36929,15.11,D,2026-05-16 08:16:00
21.59785,77.08179,7.01,D,2026-05-16 08:16:00
21.62163,77.17431,56.52,D,2026-05-16 08:16:00
21.62387,77.16618,7.04,D,2026-05-16 08:16:00
21.62442,77.16996,32.78,D,2026-05-16 08:16:00
21.62497,77.17374,32.78,D,2026-05-16 08:16:00
21.62552,77.17752,58.78,D,2026-05-16 08:16:00
21.62776,77.1694,32.78,D,2026-05-16 08:16:00
21.65545,77.31238,8.18,D,2026-05-16 08:16:00
21.69113,77.41597,7.39,D,2026-05-16 08:16:00
21.722,77.35988,2.4,D,2026-05-16 08:16:00
21.72481,77.3555,4.39,D,2026-05-16 08:16:00
21.72536,77.35931,4.39,D,2026-05-16 08:16:00
21.73578,79.08789,19.55,D,2026-05-16 08:16:00
21.78883,71.99477,25.28,D,2026-05-16 08:16:00
21.79386,69.54963,4.03,D,2026-05-16 08:16:00
21.84494,78.13132,4.38,D,2026-05-16 08:16:00
21.85326,79.43304,11.22,D,2026-05-16 08:16:00
21.88236,83.04067,5.35,D,2026-05-16 08:16:00
21.92228,83.35255,7.24,D,2026-05-16 08:16:00
21.92384,83.98414,3.23,D,2026-05-16 08:16:00
21.99006,79.25911,38.17,D,2026-05-16 08:16:00
22.01225,78.00324,66.63,D,2026-05-16 08:16:00
22.07578,74.49377,16.04,D,2026-05-16 08:16:00
22.09053,83.11714,4.47,D,2026-05-16 08:16:00
22.09108,83.12205,4.47,D,2026-05-16 08:16:00
22.2115,74.18612,7.43,D,2026-05-16 08:16:00
22.21311,77.80138,7.11,D,2026-05-16 08:16:00
22.21366,77.80536,7.11,D,2026-05-16 08:16:00
22.21538,84.87091,2.37,D,2026-05-16 08:16:00
22.24489,77.53503,9.93,D,2026-05-16 08:16:00
22.26719,77.71545,5.68,D,2026-05-16 08:16:00
22.29995,78.83002,24.88,D,2026-05-16 08:16:00
22.3168,77.52339,7.83,D,2026-05-16 08:16:00
22.3344,69.73414,23.53,D,2026-05-16 08:16:00
22.34269,76.29049,16.54,D,2026-05-16 08:16:00
22.346,76.28991,13.38,D,2026-05-16 08:16:00
22.34931,76.28934,13.38,D,2026-05-16 08:16:00
22.35874,82.30147,4.72,D,2026-05-16 08:16:00
22.50569,79.56969,20.89,D,2026-05-16 08:16:00
22.57267,85.89403,4.47,D,2026-05-16 08:16:00
22.58786,78.94898,21.13,D,2026-05-16 08:16:00
22.61211,85.14079,3.2,D,2026-05-16 08:16:00
22.61587,79.16333,27.16,D,2026-05-16 08:16:00
22.64998,79.25498,37.58,D,2026-05-16 08:16:00
22.68802,85.27568,8.5,D,2026-05-16 08:16:00
22.68833,85.27895,8.5,D,2026-05-16 08:16:00
22.68861,85.28203,8.12,D,2026-05-16 08:16:00
22.6889,85.28506,8.12,D,2026-05-16 08:16:00
22.68977,85.29429,3.11,D,2026-05-16 08:16:00
22.69008,85.29765,3.11,D,2026-05-16 08:16:00
22.69361,85.27836,8.5,D,2026-05-16 08:16:00
22.6939,85.28141,8.12,D,2026-05-16 08:16:00
22.69418,85.28444,8.12,D,2026-05-16 08:16:00
22.69425,85.34213,4.3,D,2026-05-16 08:16:00
22.69447,85.28748,10.16,D,2026-05-16 08:16:00
22.72883,83.10569,12.54,D,2026-05-16 08:16:00
22.76396,76.16688,4.27,D,2026-05-16 08:16:00
22.79201,85.36948,1.98,D,2026-05-16 08:16:00
22.83677,79.66143,28.02,D,2026-05-16 08:16:00
22.92522,70.10776,13.76,D,2026-05-16 08:16:00
22.92925,70.10688,14.55,D,2026-05-16 08:16:00
22.94685,79.2243,13.94,D,2026-05-16 08:16:00
22.95126,77.08947,2.6,D,2026-05-16 08:16:00
23.20001,79.77142,9.89,D,2026-05-16 08:16:00
23.21449,77.26836,9.95,D,2026-05-16 08:16:00
23.23364,79.88519,6.42,D,2026-05-16 08:16:00
23.32781,81.46334,9.12,D,2026-05-16 08:16:00
23.32898,81.46335,6.4,D,2026-05-16 08:16:00
23.35521,68.64254,8.47,D,2026-05-16 08:16:00
23.41878,79.20134,11.31,D,2026-05-16 08:16:00
23.42304,79.20539,23.75,D,2026-05-16 08:16:00
23.4261,79.20022,23.75,D,2026-05-16 08:16:00
23.4267,79.20485,23.75,D,2026-05-16 08:16:00
23.42975,79.19966,14.76,D,2026-05-16 08:16:00
23.43036,79.2043,14.76,D,2026-05-16 08:16:00
23.5015,79.24219,10.98,D,2026-05-16 08:16:00
23.50209,79.24684,30.62,D,2026-05-16 08:16:00
23.52156,77.98888,11.47,D,2026-05-16 08:16:00
23.56566,79.21816,8.59,D,2026-05-16 08:16:00
23.56961,69.42619,18.57,D,2026-05-16 08:16:00
23.62208,80.30647,9.94,D,2026-05-16 08:16:00
23.64913,85.43861,3.83,D,2026-05-16 08:16:00
23.68015,80.93739,3.06,D,2026-05-16 08:16:00
23.68372,86.39565,8.22,D,2026-05-16 08:16:00
23.70151,78.41071,26.34,D,2026-05-16 08:16:00
23.74029,86.43333,2.7,D,2026-05-16 08:16:00
23.76111,86.40511,5.88,D,2026-05-16 08:16:00
23.77895,86.2114,7.32,D,2026-05-16 08:16:00
23.86755,78.68989,29.71,D,2026-05-16 08:16:00
23.86984,78.90559,21.65,D,2026-05-16 08:16:00
24.03349,83.01208,7.98,D,2026-05-16 08:16:00
24.03765,80.38901,14.32,D,2026-05-16 08:16:00
24.05031,82.9476,8.93,D,2026-05-16 08:16:00
24.07197,83.06596,5.69,D,2026-05-16 08:16:00
24.14218,82.99128,6.91,D,2026-05-16 08:16:00
24.14381,82.98889,4.31,D,2026-05-16 08:16:00
24.14776,83.02512,5.42,D,2026-05-16 08:16:00
24.16028,81.3278,3.7,D,2026-05-16 08:16:00
24.25854,68.0105,3.71,D,2026-05-16 08:16:00
24.30834,82.80058,3.42,D,2026-05-16 08:16:00
24.35366,81.14532,3.46,D,2026-05-16 08:16:00
24.35958,74.59262,11.6,D,2026-05-16 08:16:00
24.38416,68.04356,3.59,D,2026-05-16 08:16:00
24.46365,81.3314,3.46,D,2026-05-16 08:16:00
24.46505,73.79215,11.92,D,2026-05-16 08:16:00
24.49294,81.47303,5.69,D,2026-05-16 08:16:00
24.49751,81.47748,4.43,D,2026-05-16 08:16:00
24.49766,81.47673,6.53,D,2026-05-16 08:16:00
24.49815,81.48099,6.53,D,2026-05-16 08:16:00
24.6054,81.22011,5.82,D,2026-05-16 08:16:00
24.66739,79.32281,23.32,D,2026-05-16 08:16:00
24.68031,84.35666,2.48,D,2026-05-16 08:16:00
24.72474,80.81902,8.03,D,2026-05-16 08:16:00
24.734,79.30791,13.34,D,2026-05-16 08:16:00
24.73462,79.31284,13.34,D,2026-05-16 08:16:00
24.76817,84.22568,3.52,D,2026-05-16 08:16:00
24.80435,84.33302,1.38,D,2026-05-16 08:16:00
24.84979,84.29046,3.46,D,2026-05-16 08:16:00
24.87195,79.83584,21.24,D,2026-05-16 08:16:00
24.87327,83.90639,7.63,D,2026-05-16 08:16:00
24.8734,83.90408,5.89,D,2026-05-16 08:16:00
24.89329,83.90189,6.0,D,2026-05-16 08:16:00
24.93204,80.27093,18.95,D,2026-05-16 08:16:00
24.96556,78.2455,18.14,D,2026-05-16 08:16:00
